account_id,snapshot_date,industry,country,referral_source,tenure_days,total_active_subs,total_mrr,total_seats,max_seats,monthly_ratio,has_manual_renew,active_trials,had_downgrade_30,had_upgrade_30,had_downgrade_31_90,had_upgrade_31_90,primary_plan,enterprise_ratio,pro_ratio,days_since_last_action,unique_features_last_30d,unique_features_31_to_90d,breadth_decay_ratio,active_days_last_30d,activity_drop_ratio,total_usage_count_30d,avg_duration_last_30d,had_error_last_30d,tickets_last_30d,tickets_31_to_90d,escalated_last_90d,had_urgent_ticket_last_90d,avg_resolution_last_90d,latest_csat_score,target
A-49b828,2024-10-01,FinTech,IN,ads,515,11,26391,225,49,0.545,True,1,False,False,False,False,Enterprise,0.455,0.364,2,2,3,0.667,2,0.667,26,1947.5,1,0,0,0,0,0.0,4.0,0
A-4a267b,2024-10-01,FinTech,US,other,149,7,15925,200,46,0.429,False,1,False,False,False,False,Pro,0.286,0.429,13,1,4,0.25,1,0.2,9,837.0,0,0,0,0,0,0.0,5.0,0
A-4a4c2d,2024-10-01,DevTools,US,event,518,11,30294,594,54,0.545,True,2,False,True,False,False,Basic,0.182,0.182,17,1,8,0.125,1,0.125,10,3770.0,0,0,0,0,0,0.0,4.0,0
A-4ae22a,2024-10-01,EdTech,US,other,145,4,7592,68,28,0.5,True,0,False,False,False,False,Enterprise,0.5,0.25,20,2,1,2.0,2,2.0,28,6201.0,1,0,1,0,1,9.0,3.0,0
A-4c38bc,2024-10-01,HealthTech,UK,event,206,11,29520,396,36,0.545,True,1,False,False,False,True,Basic,0.273,0.273,8,4,9,0.444,4,0.444,32,2806.75,1,0,1,0,0,66.0,4.0,0
A-4c56c9,2024-10-01,FinTech,US,partner,286,8,20783,148,49,0.5,True,1,False,False,False,False,Enterprise,0.5,0.125,34,0,8,0.0,0,0.0,0,0.0,0,1,1,0,0,28.0,5.0,0
A-4c6f11,2024-10-01,FinTech,CA,organic,309,5,7586,134,35,0.6,True,0,False,False,False,False,Basic,0.2,0.2,33,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,1
A-4d1e75,2024-10-01,DevTools,US,other,41,3,13698,102,62,1.0,True,0,False,True,False,False,Basic,0.333,0.333,1,4,2,2.0,5,2.5,48,2791.2,1,0,1,0,0,3.0,4.0,0
A-4e0e85,2024-10-01,DevTools,US,organic,389,7,4544,195,104,0.571,True,3,False,False,False,False,Enterprise,0.429,0.429,86,0,1,0.0,0,0.0,0,0.0,0,1,0,0,0,56.0,5.0,0
A-4e44e8,2024-10-01,DevTools,US,ads,42,8,17396,174,78,0.5,True,1,False,True,False,True,Basic,0.125,0.125,10,3,5,0.6,3,0.5,43,2709.5,1,1,0,0,0,2.0,3.0,1
A-4e631b,2024-10-01,FinTech,US,other,199,4,13174,106,40,0.75,True,0,False,False,False,False,Basic,0.5,0.0,2,1,4,0.25,1,0.25,13,4524.0,1,1,0,0,0,20.0,4.0,0
A-4e960a,2024-10-01,FinTech,US,other,258,10,23126,223,71,0.5,True,2,False,False,True,False,Basic,0.4,0.1,7,2,1,2.0,2,2.0,21,4244.5,1,0,0,0,0,0.0,3.0,0
A-4ef964,2024-10-01,HealthTech,US,organic,208,7,12584,193,70,0.571,True,1,False,False,False,False,Pro,0.286,0.571,6,2,3,0.667,2,0.667,17,3269.5,1,0,0,0,0,0.0,3.0,0
A-4f18f0,2024-10-01,DevTools,CA,other,163,9,13291,218,25,0.556,True,2,False,False,False,False,Basic,0.333,0.333,20,1,3,0.333,1,0.333,8,3856.0,0,0,1,0,0,34.0,4.0,0
A-503d5a,2024-10-01,FinTech,US,other,346,9,5754,177,50,0.778,True,3,False,False,False,False,Basic,0.333,0.222,9,3,1,3.0,3,3.0,29,4462.333,1,0,0,0,0,0.0,3.0,0
A-508199,2024-10-01,FinTech,AU,event,247,4,8436,84,27,0.25,True,0,False,False,False,False,Basic,0.5,0.0,33,0,2,0.0,0,0.0,0,0.0,0,0,1,0,0,48.0,3.0,0
A-50bb9f,2024-10-01,Cybersecurity,US,organic,81,3,7403,47,35,1.0,False,0,False,False,False,True,Basic,0.333,0.333,54,0,1,0.0,0,0.0,0,0.0,0,0,2,0,1,51.5,3.0,0
A-50f3f7,2024-10-01,HealthTech,US,partner,284,10,17178,344,51,0.3,True,2,False,False,False,False,Pro,0.1,0.6,3,3,5,0.6,3,0.6,27,3213.0,0,1,0,0,0,26.0,5.0,0
A-51ec1b,2024-10-01,DevTools,US,ads,328,3,5184,36,18,0.667,True,0,False,False,False,False,Enterprise,0.667,0.0,5,2,2,1.0,2,1.0,17,3401.0,1,1,0,1,0,71.0,5.0,0
A-5247b3,2024-10-01,FinTech,UK,partner,203,8,9259,153,33,0.625,True,2,False,False,False,True,Basic,0.25,0.375,14,5,5,1.0,5,1.0,58,2301.2,0,1,1,0,1,60.5,5.0,1
A-526d93,2024-10-01,HealthTech,FR,organic,170,8,30644,352,49,0.5,True,2,False,True,False,False,Enterprise,0.5,0.25,51,0,6,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-52dd88,2024-10-01,Cybersecurity,US,ads,588,9,14590,213,26,0.444,True,1,False,False,False,False,Basic,0.222,0.333,17,1,6,0.167,1,0.2,7,3038.0,0,0,0,0,0,0.0,4.0,0
A-53f4e3,2024-10-01,Cybersecurity,UK,event,109,3,5329,61,22,0.667,True,0,False,False,False,False,Basic,0.333,0.333,0,3,6,0.5,3,0.6,33,2176.0,1,1,0,0,1,39.0,5.0,0
A-544d0a,2024-10-01,DevTools,US,organic,152,6,17762,158,64,0.5,True,0,False,False,True,False,Pro,0.333,0.5,20,1,3,0.333,1,0.333,16,8640.0,1,0,0,0,0,0.0,3.0,0
A-54d94a,2024-10-01,Cybersecurity,IN,event,519,7,8075,267,55,0.571,True,1,False,False,False,False,Pro,0.143,0.571,23,2,6,0.333,2,0.333,15,4147.5,0,0,2,0,0,63.0,3.0,0
A-54ecc2,2024-10-01,Cybersecurity,US,partner,478,9,9601,113,34,0.556,True,1,True,False,False,False,Basic,0.333,0.333,18,1,6,0.167,1,0.167,13,6227.0,0,0,0,0,0,0.0,5.0,0
A-558c72,2024-10-01,FinTech,US,organic,488,6,8436,144,77,0.833,True,0,False,False,False,False,Basic,0.333,0.333,36,0,3,0.0,0,0.0,0,0.0,0,0,1,0,0,60.0,4.0,0
A-55f257,2024-10-01,FinTech,US,organic,285,10,12137,188,38,0.4,True,3,False,False,False,False,Pro,0.3,0.5,18,1,3,0.333,1,0.333,8,4624.0,0,0,1,0,0,65.0,5.0,0
A-560d27,2024-10-01,DevTools,US,organic,149,4,31176,174,71,0.75,True,0,False,False,False,False,Enterprise,0.75,0.25,2,3,3,1.0,3,1.0,25,2429.667,1,0,0,0,0,0.0,3.0,0
A-56962b,2024-10-01,EdTech,UK,partner,175,5,22168,815,163,0.6,True,1,False,True,False,False,Pro,0.0,0.6,24,1,2,0.5,1,0.5,11,6072.0,0,0,0,0,0,0.0,3.0,0
A-58b9ff,2024-10-01,DevTools,IN,partner,123,10,20379,199,76,0.7,True,2,True,False,False,False,Pro,0.4,0.6,5,5,4,1.25,5,1.0,58,3153.0,1,0,0,0,0,0.0,4.0,1
A-592832,2024-10-01,Cybersecurity,US,organic,6,4,12605,125,42,0.5,True,1,False,False,False,False,Basic,0.5,0.0,0,8,4,2.0,8,2.0,88,3685.75,1,0,0,0,0,0.0,5.0,1
A-59f724,2024-10-01,HealthTech,US,other,333,11,9431,232,77,0.545,True,3,False,False,False,True,Pro,0.182,0.455,2,4,7,0.571,4,0.667,42,5219.25,0,1,0,0,0,26.0,5.0,0
A-5a184f,2024-10-01,DevTools,DE,other,470,8,19980,229,74,0.5,False,1,False,False,False,False,Basic,0.375,0.25,41,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-5a215a,2024-10-01,EdTech,FR,other,270,14,118320,1218,87,0.429,True,4,False,False,False,True,Enterprise,0.5,0.429,11,2,5,0.4,2,0.4,15,2358.0,0,1,0,0,0,24.0,5.0,0
A-5a3eb9,2024-10-01,DevTools,CA,other,408,10,15430,340,69,0.1,True,0,False,False,True,False,Pro,0.1,0.5,0,2,7,0.286,2,0.286,22,4004.0,1,0,0,0,0,0.0,4.0,0
A-5a92e7,2024-10-01,HealthTech,US,ads,112,10,8744,181,43,0.5,True,1,False,False,False,False,Pro,0.1,0.7,23,3,8,0.375,2,0.222,36,4209.0,1,0,1,0,0,69.0,5.0,0
A-5b051a,2024-10-01,Cybersecurity,US,event,57,1,418,22,22,1.0,False,0,False,False,False,False,Basic,0.0,0.0,37,0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-5b1bcd,2024-10-01,DevTools,US,organic,381,12,111617,876,73,0.417,True,1,False,False,False,False,Enterprise,0.583,0.25,5,4,6,0.667,5,0.833,48,3186.8,1,1,0,0,1,43.0,4.0,0
A-5b4ebb,2024-10-01,Cybersecurity,UK,other,83,4,2337,123,52,0.5,False,0,False,False,False,False,Basic,0.0,0.0,7,4,9,0.444,4,0.444,43,2833.25,0,0,0,0,0,0.0,5.0,0
A-5c046d,2024-10-01,EdTech,FR,partner,87,3,24831,279,93,0.333,False,0,False,False,False,False,Basic,0.333,0.333,4,3,1,3.0,3,3.0,19,1070.667,0,0,0,0,0,0.0,3.0,0
A-5ed98d,2024-10-01,DevTools,US,partner,101,4,11904,96,24,0.25,False,0,False,False,False,False,Enterprise,0.5,0.5,70,0,1,0.0,0,0.0,0,0.0,0,1,0,0,0,72.0,5.0,1
A-5f7781,2024-10-01,DevTools,US,other,42,3,4796,129,85,0.333,True,1,False,True,False,False,Basic,0.333,0.333,19,1,3,0.333,1,0.333,6,3078.0,0,0,1,0,0,51.0,4.0,0
A-600734,2024-10-01,DevTools,US,organic,322,11,14947,342,42,0.455,True,1,False,False,False,False,Basic,0.182,0.364,6,3,6,0.5,3,0.5,29,4433.667,1,1,0,0,0,65.0,4.0,0
A-625d0b,2024-10-01,EdTech,AU,ads,29,1,0,9,9,0.0,False,1,False,False,False,False,Basic,0.0,0.0,11,1,6,0.167,1,0.167,8,3400.0,0,0,0,0,0,0.0,3.0,0
A-659280,2024-10-01,FinTech,IN,event,319,9,21127,193,47,0.556,True,0,False,False,False,False,Enterprise,0.444,0.222,12,4,2,2.0,3,1.5,51,3344.75,1,0,1,0,0,22.0,5.0,0
A-65a46c,2024-10-01,HealthTech,US,event,332,6,20960,200,78,0.833,True,0,False,False,False,True,Basic,0.333,0.333,7,1,3,0.333,1,0.25,16,1840.0,1,0,0,0,0,0.0,3.0,0
A-65aeb5,2024-10-01,DevTools,US,partner,250,11,34221,228,63,0.545,True,1,False,False,False,False,Enterprise,0.636,0.182,8,4,4,1.0,4,1.0,41,3505.75,1,0,0,0,0,0.0,5.0,0
A-65c341,2024-10-01,FinTech,US,ads,280,5,26446,154,84,0.4,False,0,False,False,False,False,Enterprise,0.6,0.4,15,1,3,0.333,1,0.333,14,2996.0,1,0,0,0,0,0.0,4.0,0
A-66224b,2024-10-01,HealthTech,US,other,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11,4,11,0.364,4,0.364,38,3717.5,1,0,0,0,0,0.0,3.0,0
A-67be94,2024-10-01,EdTech,US,organic,546,6,20656,244,62,0.667,True,0,False,False,False,False,Basic,0.333,0.0,1,2,5,0.4,2,0.4,12,1803.0,1,0,0,0,0,0.0,5.0,0
A-684255,2024-10-01,FinTech,US,ads,170,11,10724,160,32,0.273,True,1,False,False,False,True,Pro,0.364,0.455,7,2,5,0.4,3,0.6,39,4604.667,0,0,2,1,0,23.0,5.0,0
A-68f37c,2024-10-01,HealthTech,US,ads,444,11,31474,379,121,0.636,True,2,False,False,False,False,Basic,0.273,0.273,5,3,6,0.5,2,0.333,28,1644.0,1,1,0,0,0,17.0,4.0,0
A-692f18,2024-10-01,EdTech,US,other,187,14,22798,222,50,0.429,True,3,False,False,True,False,Pro,0.357,0.5,6,3,8,0.375,3,0.375,30,1630.0,1,0,1,0,0,55.0,5.0,0
A-69b156,2024-10-01,EdTech,US,other,315,5,12482,68,28,0.6,True,0,False,False,False,False,Enterprise,0.8,0.2,31,0,4,0.0,0,0.0,0,0.0,0,1,2,0,0,31.667,4.0,0
A-69fad4,2024-10-01,FinTech,UK,ads,544,7,8721,112,35,0.571,True,1,False,False,False,False,Basic,0.429,0.143,33,0,3,0.0,0,0.0,0,0.0,0,1,1,0,1,23.5,4.0,0
A-6a4e2d,2024-10-01,EdTech,UK,partner,543,10,9708,248,56,0.4,True,1,False,False,False,False,Basic,0.2,0.2,1,1,4,0.25,1,0.25,10,3830.0,0,1,0,1,0,15.0,5.0,0
A-6a7c9d,2024-10-01,Cybersecurity,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,24,1,2,0.5,1,0.5,9,5220.0,0,0,1,0,0,28.0,3.0,0
A-6c093d,2024-10-01,DevTools,US,partner,536,10,16071,221,62,0.5,True,1,False,False,False,False,Basic,0.2,0.3,0,4,4,1.0,4,1.0,26,1174.75,0,0,1,0,0,27.0,5.0,0
A-6da850,2024-10-01,FinTech,IN,organic,360,11,11559,187,37,0.636,True,3,False,False,False,True,Basic,0.273,0.273,5,4,4,1.0,4,1.0,38,3235.0,1,0,0,0,0,0.0,4.0,1
A-6dee43,2024-10-01,FinTech,UK,other,416,10,22770,264,80,0.3,True,1,False,False,False,False,Basic,0.3,0.3,22,1,4,0.25,1,0.25,4,2160.0,1,0,1,0,1,69.0,5.0,0
A-6e08f3,2024-10-01,Cybersecurity,US,event,582,8,12371,131,24,0.75,True,2,False,False,True,False,Enterprise,0.5,0.375,16,4,2,2.0,3,1.5,34,3589.0,1,0,1,0,0,47.0,4.0,0
A-6e7827,2024-10-01,DevTools,US,other,555,7,5061,69,35,0.714,True,0,False,False,False,False,Pro,0.286,0.571,0,3,5,0.6,3,0.5,21,1867.0,1,1,0,0,0,35.0,3.0,0
A-6f50ae,2024-10-01,FinTech,US,partner,376,12,19046,262,50,0.333,True,2,False,False,False,False,Pro,0.25,0.417,1,5,4,1.25,5,1.0,67,3752.333,0,0,1,0,0,45.0,5.0,0
A-6f8ad2,2024-10-01,EdTech,IN,organic,84,10,20619,200,35,0.5,True,1,False,False,False,True,Enterprise,0.4,0.3,1,6,10,0.6,6,0.6,64,4028.667,1,0,0,0,0,0.0,4.0,0
A-700ade,2024-10-01,Cybersecurity,UK,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,23,1,2,0.5,1,0.5,8,4320.0,1,0,0,0,0,0.0,5.0,0
A-702032,2024-10-01,HealthTech,US,ads,364,2,5572,56,28,0.5,True,1,False,False,False,False,Basic,0.5,0.0,1,2,2,1.0,2,1.0,12,2036.0,0,0,2,0,0,8.0,3.0,0
A-712533,2024-10-01,EdTech,US,organic,428,8,11032,211,45,0.5,False,2,False,False,False,False,Basic,0.375,0.25,1,2,2,1.0,2,1.0,21,1720.0,0,0,1,0,0,67.0,3.0,0
A-712f1c,2024-10-01,DevTools,US,ads,290,9,33970,308,75,0.556,True,1,False,False,False,False,Enterprise,0.444,0.333,1,2,6,0.333,2,0.333,14,1046.5,1,0,1,0,1,51.0,4.0,1
A-71615e,2024-10-01,EdTech,US,organic,136,7,26067,198,55,0.571,True,1,False,False,False,True,Enterprise,0.714,0.143,0,3,8,0.375,3,0.429,32,4198.667,1,0,0,0,0,0.0,4.0,0
A-716841,2024-10-01,FinTech,US,other,148,5,7469,341,161,0.4,False,2,False,False,False,False,Pro,0.2,0.6,52,0,4,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-726cfa,2024-10-01,DevTools,US,partner,458,16,20785,317,42,0.5,True,2,False,False,False,False,Pro,0.312,0.438,7,4,7,0.571,4,0.667,37,3257.0,1,0,1,0,0,9.0,4.0,0
A-72799b,2024-10-01,DevTools,FR,event,323,9,14326,204,34,0.667,True,2,False,False,False,False,Enterprise,0.444,0.222,65,0,3,0.0,0,0.0,0,0.0,0,1,0,0,0,55.0,5.0,0
A-751bd4,2024-10-01,Cybersecurity,UK,partner,81,1,190,10,10,1.0,False,0,False,False,False,False,Basic,0.0,0.0,78,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,0
A-751c58,2024-10-01,FinTech,UK,organic,75,7,10869,156,45,0.143,True,1,False,True,False,True,Enterprise,0.429,0.429,3,3,5,0.6,3,0.75,23,3844.667,1,0,1,0,0,8.0,4.0,0
A-756192,2024-10-01,FinTech,IN,other,478,7,18740,208,68,0.714,True,2,False,False,False,False,Enterprise,0.571,0.286,15,2,6,0.333,2,0.333,19,4520.0,1,0,0,0,0,0.0,3.0,0
A-7641d3,2024-10-01,EdTech,US,partner,593,9,11086,211,76,0.889,True,2,False,False,True,False,Pro,0.333,0.556,0,3,6,0.5,3,0.5,33,3563.0,1,0,0,0,0,0.0,5.0,0
A-779e4e,2024-10-01,HealthTech,US,organic,638,10,28081,289,98,0.4,True,0,False,False,False,False,Enterprise,0.4,0.3,6,3,3,1.0,3,1.5,28,2564.333,0,0,0,0,0,0.0,5.0,0
A-781cc0,2024-10-01,EdTech,US,organic,27,6,10426,94,34,0.5,True,0,False,True,False,False,Enterprise,0.667,0.0,6,7,10,0.7,6,0.6,69,4315.857,0,0,2,0,0,47.5,5.0,1
A-7920cc,2024-10-01,Cybersecurity,FR,ads,313,13,34536,533,54,0.538,False,2,False,False,False,False,Basic,0.231,0.231,3,2,3,0.667,2,0.667,23,1096.0,0,0,0,0,0,0.0,3.0,0
A-794a0b,2024-10-01,HealthTech,DE,organic,487,7,10575,181,35,0.571,True,2,False,False,False,False,Pro,0.143,0.714,3,3,4,0.75,2,0.5,23,1541.0,1,0,0,0,0,0.0,0.0,0
A-7988d1,2024-10-01,Cybersecurity,US,other,286,8,10692,323,92,0.5,True,2,False,False,False,False,Basic,0.25,0.125,9,1,5,0.2,1,0.2,7,4095.0,0,1,0,0,0,9.0,5.0,0
A-798a3f,2024-10-01,DevTools,FR,other,348,8,11565,159,42,0.375,True,2,False,False,False,False,Enterprise,0.625,0.0,2,3,0,0.0,3,0.0,26,2624.667,1,0,0,0,0,0.0,5.0,0
A-7a0d69,2024-10-01,DevTools,DE,ads,108,7,1330,106,40,0.571,True,3,False,True,False,False,Basic,0.0,0.429,10,5,8,0.625,6,0.75,66,3190.667,1,0,1,0,1,36.0,5.0,0
A-7c4956,2024-10-01,DevTools,US,ads,514,7,2896,94,51,0.571,True,2,False,False,False,False,Basic,0.286,0.143,17,1,4,0.25,1,0.333,11,2673.0,1,1,0,0,0,19.0,4.0,0
A-7c5768,2024-10-01,HealthTech,UK,event,213,5,2382,84,62,0.6,True,1,False,False,False,False,Basic,0.2,0.2,32,0,3,0.0,0,0.0,0,0.0,0,1,0,0,0,19.0,5.0,0
A-7c83a1,2024-10-01,Cybersecurity,US,partner,148,8,15099,158,48,0.5,True,1,False,False,False,False,Enterprise,0.5,0.375,5,2,4,0.5,2,0.5,25,5352.5,0,0,0,0,0,0.0,5.0,0
A-7cfe77,2024-10-01,DevTools,US,ads,83,3,8073,207,69,0.667,False,0,False,False,True,True,Pro,0.0,0.667,9,2,0,0.0,2,0.0,25,1607.5,1,0,0,0,0,0.0,3.0,0
A-7d514c,2024-10-01,HealthTech,DE,organic,241,7,19862,162,43,0.857,False,2,False,False,False,False,Enterprise,0.571,0.143,25,1,3,0.333,1,0.333,10,380.0,0,0,0,0,0,0.0,5.0,0
A-7da956,2024-10-01,Cybersecurity,US,event,121,7,4164,105,26,0.571,True,2,True,False,False,False,Basic,0.286,0.143,5,2,7,0.286,2,0.286,20,2222.5,1,0,1,0,1,21.0,5.0,0
A-7dacce,2024-10-01,Cybersecurity,CA,event,21,3,4975,37,13,0.0,True,1,False,False,False,False,Enterprise,0.667,0.333,2,2,3,0.667,2,0.667,21,5266.5,1,0,0,0,0,0.0,4.0,0
A-7df7a7,2024-10-01,DevTools,US,organic,612,12,21062,242,85,0.667,True,2,False,False,False,False,Enterprise,0.5,0.333,1,4,9,0.444,3,0.333,25,2388.25,1,0,0,0,0,0.0,3.0,0
A-7e0a10,2024-10-01,FinTech,US,ads,318,9,27186,414,46,0.667,True,0,False,False,False,False,Basic,0.222,0.222,20,1,4,0.25,1,0.25,12,3720.0,0,0,1,0,0,33.0,3.0,0
A-7f29a7,2024-10-01,Cybersecurity,UK,event,13,1,779,41,41,1.0,False,0,False,False,False,False,Basic,0.0,0.0,7,3,5,0.6,3,0.6,22,1462.333,1,0,1,0,1,24.0,4.0,1
A-7f4db3,2024-10-01,FinTech,US,other,576,11,17918,225,79,0.455,True,2,False,False,False,False,Pro,0.364,0.545,5,4,7,0.571,4,0.571,34,2249.75,0,0,1,0,0,12.0,3.0,0
A-7f6b86,2024-10-01,HealthTech,US,partner,404,7,18547,343,59,0.286,True,2,False,False,False,False,Pro,0.143,0.571,38,0,6,0.0,0,0.0,0,0.0,0,1,1,0,0,29.5,4.0,0
A-7f8241,2024-10-01,EdTech,US,organic,567,13,32104,470,60,0.462,True,1,False,False,False,False,Pro,0.308,0.385,7,2,7,0.286,2,0.286,21,2170.0,0,0,0,0,0,0.0,3.0,0
A-80eeb6,2024-10-01,Cybersecurity,UK,organic,511,12,62102,474,89,0.667,False,1,True,True,False,False,Enterprise,0.5,0.25,12,3,2,1.5,3,1.5,30,3486.0,1,0,0,0,0,0.0,3.0,0
A-812c5b,2024-10-01,DevTools,CA,organic,219,6,10110,405,130,1.0,False,3,False,False,False,False,Pro,0.167,0.5,2,4,7,0.571,3,0.429,34,3641.75,1,0,1,0,1,14.0,4.0,0
A-8145a0,2024-10-01,Cybersecurity,AU,partner,525,11,16975,182,44,0.545,True,1,False,False,False,True,Enterprise,0.636,0.0,5,3,7,0.429,2,0.286,27,394.333,1,0,0,0,0,0.0,3.0,0
A-81edc3,2024-10-01,Cybersecurity,IN,ads,337,9,14926,161,44,0.778,True,1,False,False,False,False,Enterprise,0.444,0.444,8,1,4,0.25,1,0.2,9,5103.0,1,0,0,0,0,0.0,5.0,0
A-82861f,2024-10-01,DevTools,UK,organic,159,7,25306,304,53,0.714,True,0,False,False,False,False,Basic,0.286,0.286,9,3,4,0.75,3,0.75,31,2821.667,1,2,0,0,1,14.0,3.0,0
A-832ec2,2024-10-01,FinTech,UK,event,317,7,4921,110,31,0.571,True,2,False,False,False,True,Basic,0.143,0.143,8,4,4,1.0,3,0.75,43,2257.5,0,0,1,0,0,54.0,4.0,0
A-84ebe4,2024-10-01,FinTech,US,ads,569,10,20830,290,82,0.3,True,2,False,False,False,False,Enterprise,0.5,0.3,18,1,3,0.333,1,0.25,7,2275.0,0,0,0,0,0,0.0,4.0,0
A-855a48,2024-10-01,EdTech,US,partner,284,8,30376,214,60,0.375,True,0,False,False,False,False,Enterprise,0.5,0.125,12,3,4,0.75,3,0.75,31,3334.667,0,0,1,0,0,65.0,3.0,0
A-856b1e,2024-10-01,FinTech,US,partner,336,5,6321,129,36,1.0,True,0,False,False,False,False,Pro,0.0,1.0,11,1,3,0.333,1,0.333,14,4634.0,0,1,0,0,0,1.0,4.0,0
A-86902e,2024-10-01,HealthTech,IN,other,518,8,28629,299,61,0.625,True,2,False,False,False,False,Basic,0.375,0.25,1,4,4,1.0,4,1.0,47,2907.75,1,0,0,0,0,0.0,5.0,0
A-86cdb4,2024-10-01,DevTools,DE,partner,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,13,2,2,1.0,2,1.0,15,2662.5,0,0,0,0,0,0.0,5.0,0
A-86fc1d,2024-10-01,DevTools,UK,partner,67,2,8316,84,56,0.5,False,0,False,False,False,True,Enterprise,0.5,0.5,18,1,2,0.5,1,0.5,9,3708.0,1,0,1,0,1,26.0,5.0,0
A-87aa7b,2024-10-01,HealthTech,US,organic,138,11,13518,326,56,0.636,True,2,False,False,False,True,Pro,0.182,0.636,2,2,3,0.667,2,0.667,13,1945.0,1,0,0,0,0,0.0,4.0,0
A-883b7d,2024-10-01,Cybersecurity,IN,other,187,12,30524,428,78,0.333,True,2,False,False,False,False,Enterprise,0.417,0.417,17,2,4,0.5,1,0.25,18,3455.0,1,0,0,0,0,0.0,3.0,0
A-88c6ca,2024-10-01,FinTech,DE,ads,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,9,2,5,0.4,2,0.4,21,2419.5,1,0,0,0,0,0.0,4.0,0
A-89ee83,2024-10-01,Cybersecurity,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,2,6,1,6.0,5,5.0,60,3034.0,1,0,0,0,0,0.0,4.0,0
A-8adedc,2024-10-01,EdTech,US,event,233,14,28328,374,79,0.357,True,3,False,False,False,False,Enterprise,0.5,0.143,4,2,4,0.5,2,0.5,23,3637.0,1,0,1,0,0,18.0,4.0,0
A-8ae05d,2024-10-01,FinTech,IN,other,178,4,4902,344,86,0.5,True,1,False,False,False,False,Basic,0.0,0.0,41,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-8ae3fc,2024-10-01,DevTools,CA,ads,95,5,3896,104,34,0.4,False,0,False,False,False,False,Pro,0.0,0.6,28,1,2,0.5,1,0.333,8,1824.0,0,0,0,0,0,0.0,4.0,0
A-8b0451,2024-10-01,FinTech,UK,event,15,1,779,41,41,1.0,False,0,False,False,False,False,Basic,0.0,0.0,4,3,5,0.6,4,0.8,34,1853.5,1,0,0,0,0,0.0,3.0,0
A-8b25f2,2024-10-01,Cybersecurity,US,ads,227,9,9147,113,28,0.556,False,1,False,True,False,False,Basic,0.333,0.222,3,2,4,0.5,2,0.5,24,3252.0,0,0,0,0,0,0.0,3.0,0
A-8e47ca,2024-10-01,HealthTech,US,organic,229,8,23145,165,31,0.625,True,0,False,False,False,False,Enterprise,0.625,0.125,3,5,4,1.25,5,1.25,49,2832.0,1,0,0,0,0,0.0,3.0,0
A-8ed5dd,2024-10-01,EdTech,UK,event,460,10,11426,134,46,0.4,True,0,False,False,False,False,Basic,0.3,0.3,11,1,4,0.25,1,0.333,11,2530.0,1,0,0,0,0,0.0,3.0,1
A-902ef7,2024-10-01,HealthTech,US,other,28,2,20584,166,83,0.5,False,0,False,True,False,False,Enterprise,0.5,0.5,8,3,3,1.0,3,1.0,33,3497.667,1,0,1,0,1,37.0,4.0,0
A-9077b0,2024-10-01,HealthTech,US,ads,37,1,38,2,2,1.0,False,0,False,False,False,False,Basic,0.0,0.0,4,2,6,0.333,2,0.4,31,7459.5,1,1,0,0,1,2.0,3.0,0
A-90a8c8,2024-10-01,FinTech,AU,organic,38,4,21667,154,73,0.25,True,1,False,True,False,False,Enterprise,0.5,0.5,3,3,2,1.5,3,1.0,31,2511.0,1,0,0,0,0,0.0,3.0,0
A-9123ac,2024-10-01,Cybersecurity,DE,organic,469,5,9179,86,42,0.6,False,1,False,False,False,False,Basic,0.4,0.2,29,1,0,0.0,1,0.0,9,1593.0,0,1,1,0,1,13.5,5.0,1
A-91e948,2024-10-01,EdTech,AU,partner,611,6,13735,246,41,0.833,False,1,False,False,False,True,Basic,0.167,0.333,3,2,1,2.0,2,2.0,31,5577.5,1,0,0,0,0,0.0,0.0,0
A-9208f0,2024-10-01,EdTech,US,organic,509,8,3511,153,49,0.5,True,3,False,False,False,False,Basic,0.25,0.25,18,3,3,1.0,3,1.0,19,1813.667,1,0,0,0,0,0.0,4.0,0
A-922109,2024-10-01,Cybersecurity,US,ads,249,8,12516,177,72,0.5,True,1,False,False,False,False,Pro,0.25,0.625,4,4,6,0.667,4,0.571,35,3723.5,1,0,0,0,0,0.0,3.0,0
