account_id,snapshot_date,industry,country,referral_source,tenure_days,total_active_subs,total_mrr,total_seats,max_seats,monthly_ratio,has_manual_renew,active_trials,had_downgrade_30,had_upgrade_30,had_downgrade_31_90,had_upgrade_31_90,primary_plan,enterprise_ratio,pro_ratio,days_since_last_action,unique_features_last_30d,unique_features_31_to_90d,breadth_decay_ratio,active_days_last_30d,activity_drop_ratio,total_usage_count_30d,avg_duration_last_30d,had_error_last_30d,tickets_last_30d,tickets_31_to_90d,escalated_last_90d,had_urgent_ticket_last_90d,avg_resolution_last_90d,latest_csat_score,target
A-425e76,2024-12-01,DevTools,UK,other,564,11,17111,269,71,0.727,True,0,False,False,False,False,Basic,0.273,0.273,37,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-427b69,2024-12-01,FinTech,US,other,100,7,16252,165,36,0.286,True,1,False,False,False,False,Pro,0.286,0.714,7,4,0,0.0,4,0.0,38,3504.75,1,0,0,0,0,0.0,3.0,0
A-42b791,2024-12-01,FinTech,AU,event,195,5,17994,156,75,0.6,True,0,False,False,False,False,Basic,0.2,0.4,9,2,2,1.0,2,1.0,11,1543.5,1,0,0,0,0,0.0,3.0,0
A-42e5e1,2024-12-01,DevTools,US,ads,145,7,8916,129,53,0.429,True,2,False,False,False,False,Enterprise,0.429,0.286,0,3,3,1.0,3,0.75,32,1912.667,1,0,0,0,0,0.0,4.0,0
A-432483,2024-12-01,Cybersecurity,US,ads,664,9,25813,191,60,0.444,True,1,False,False,False,False,Pro,0.333,0.556,8,4,4,1.0,4,1.0,42,3721.25,0,0,1,0,1,51.0,4.0,0
A-439b2f,2024-12-01,DevTools,US,ads,284,5,522,40,22,0.4,True,1,False,False,False,False,Basic,0.2,0.2,121,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-43a9e3,2024-12-01,FinTech,IN,other,472,8,10004,176,28,0.25,True,0,False,False,False,False,Basic,0.125,0.375,13,1,4,0.25,2,0.5,15,2051.5,0,0,0,0,0,0.0,3.0,0
A-4437e4,2024-12-01,Cybersecurity,US,event,442,14,17063,213,49,0.571,True,3,False,False,True,True,Enterprise,0.429,0.286,22,1,8,0.125,1,0.143,10,2490.0,1,2,0,0,1,10.0,3.0,0
A-443b7c,2024-12-01,Cybersecurity,US,other,86,14,23587,369,84,0.643,True,3,False,True,False,True,Basic,0.143,0.429,3,4,4,1.0,4,1.0,37,2809.75,0,0,0,0,0,0.0,4.0,0
A-443f6f,2024-12-01,Cybersecurity,US,organic,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,27,1,2,0.5,1,0.333,8,4080.0,0,0,2,0,1,24.5,5.0,0
A-44dc83,2024-12-01,EdTech,FR,other,203,4,456,91,37,0.25,False,3,False,False,False,False,Basic,0.5,0.0,53,0,3,0.0,0,0.0,0,0.0,0,0,1,0,0,24.0,5.0,0
A-45ce7a,2024-12-01,FinTech,US,ads,497,7,8216,120,22,0.714,True,1,False,False,False,False,Basic,0.286,0.286,37,0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-462d45,2024-12-01,Cybersecurity,US,partner,321,11,21962,417,89,0.545,True,2,False,False,False,False,Pro,0.182,0.545,17,3,7,0.429,3,0.6,32,1907.333,0,0,0,0,0,0.0,4.0,0
A-463db0,2024-12-01,HealthTech,US,partner,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,4,2,4,0.5,3,0.75,28,1904.667,1,0,0,0,0,0.0,4.0,1
A-474ad4,2024-12-01,EdTech,US,organic,369,13,7349,218,53,0.462,True,3,False,False,False,False,Pro,0.231,0.462,13,5,9,0.556,4,0.5,40,1998.6,1,0,0,0,0,0.0,5.0,0
A-4814a3,2024-12-01,Cybersecurity,IN,event,75,9,66381,783,87,0.778,True,2,False,True,False,True,Enterprise,0.444,0.444,12,1,4,0.25,1,0.25,8,4320.0,1,0,0,0,0,0.0,4.0,0
A-484819,2024-12-01,HealthTech,US,organic,649,8,20604,156,26,0.25,True,0,False,True,False,False,Enterprise,0.625,0.0,19,1,1,1.0,1,1.0,10,5350.0,0,0,0,0,0,0.0,4.0,0
A-49b828,2024-12-01,FinTech,IN,ads,576,14,31108,268,49,0.429,True,1,False,False,False,False,Enterprise,0.429,0.357,6,3,5,0.6,3,0.6,35,3324.333,0,0,1,1,0,9.0,3.0,0
A-4a267b,2024-12-01,FinTech,US,other,210,10,29687,313,63,0.4,True,2,False,True,True,False,Pro,0.3,0.5,6,3,5,0.6,2,0.4,38,3617.333,1,0,0,0,0,0.0,5.0,0
A-4a4c2d,2024-12-01,DevTools,US,event,579,12,31320,648,54,0.583,True,2,False,False,False,True,Basic,0.167,0.167,2,3,3,1.0,3,1.0,26,4161.333,1,1,0,0,0,44.0,5.0,0
A-4ae22a,2024-12-01,EdTech,US,other,206,6,8900,80,28,0.5,True,0,False,False,False,False,Enterprise,0.5,0.167,23,1,3,0.333,2,0.667,28,4760.0,1,0,0,0,0,0.0,3.0,0
A-4bfa33,2024-12-01,Cybersecurity,US,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,5,2,2,1.0,2,1.0,22,2552.0,1,0,0,0,0,0.0,3.0,1
A-4c38bc,2024-12-01,HealthTech,UK,event,267,14,44532,504,36,0.5,True,1,False,True,False,False,Basic,0.357,0.214,0,3,5,0.6,3,0.6,28,3244.667,1,0,0,0,0,0.0,4.0,0
A-4c56c9,2024-12-01,FinTech,US,partner,347,10,24365,196,49,0.5,True,2,False,False,False,False,Enterprise,0.5,0.1,3,3,4,0.75,3,1.0,34,1718.667,0,0,2,0,0,38.0,3.0,0
A-4c6f11,2024-12-01,FinTech,CA,organic,370,5,7586,134,35,0.6,True,0,False,False,False,False,Basic,0.2,0.2,13,1,1,1.0,1,1.0,8,424.0,0,0,0,0,0,0.0,5.0,0
A-4d1e75,2024-12-01,DevTools,US,other,102,11,31010,326,62,0.818,True,1,False,False,True,True,Pro,0.273,0.455,35,0,9,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-4e0e85,2024-12-01,DevTools,US,organic,450,7,4544,195,104,0.571,True,3,False,False,False,False,Enterprise,0.429,0.429,0,2,3,0.667,2,0.667,19,3119.5,0,0,1,0,0,56.0,5.0,0
A-4e44e8,2024-12-01,DevTools,US,ads,103,13,33062,331,78,0.538,True,3,False,False,False,True,Basic,0.154,0.231,7,4,5,0.8,4,0.8,33,1839.75,0,0,1,0,0,2.0,3.0,0
A-4e631b,2024-12-01,FinTech,US,other,260,10,23980,242,40,0.6,True,1,False,False,True,False,Basic,0.4,0.1,24,1,5,0.2,1,0.333,14,5530.0,1,0,1,0,0,20.0,4.0,0
A-4e960a,2024-12-01,FinTech,US,other,319,11,23714,235,71,0.545,True,2,False,False,False,False,Basic,0.364,0.182,17,4,4,1.0,3,0.75,48,3846.75,0,0,0,0,0,0.0,3.0,0
A-4ef964,2024-12-01,HealthTech,US,organic,269,9,14279,238,70,0.667,True,1,False,False,False,False,Pro,0.222,0.556,4,2,7,0.286,2,0.286,17,4968.0,0,1,0,0,0,65.0,5.0,0
A-4f18f0,2024-12-01,DevTools,CA,other,224,11,29808,301,59,0.545,True,2,False,False,False,False,Enterprise,0.455,0.273,6,2,1,2.0,2,2.0,22,3889.0,1,0,0,0,0,0.0,4.0,1
A-503d5a,2024-12-01,FinTech,US,other,407,10,5944,187,50,0.8,True,3,False,False,False,False,Basic,0.3,0.2,5,4,8,0.5,3,0.375,40,2220.5,1,1,1,0,0,35.0,3.0,0
A-508199,2024-12-01,FinTech,AU,event,308,4,8436,84,27,0.25,True,0,False,False,False,False,Basic,0.5,0.0,8,2,2,1.0,2,1.0,27,5745.0,1,0,0,0,0,0.0,3.0,0
A-50bb9f,2024-12-01,Cybersecurity,US,organic,142,6,12853,97,35,0.833,False,0,False,False,False,True,Enterprise,0.5,0.333,31,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-50f3f7,2024-12-01,HealthTech,US,partner,345,13,31739,523,117,0.385,True,2,False,False,False,False,Pro,0.231,0.462,4,6,7,0.857,6,0.75,52,3719.667,1,0,0,0,0,0.0,5.0,0
A-51ec1b,2024-12-01,DevTools,US,ads,389,6,11087,83,23,0.5,True,0,False,True,True,True,Enterprise,0.667,0.167,40,0,3,0.0,0,0.0,0,0.0,0,0,1,1,0,71.0,5.0,0
A-5247b3,2024-12-01,FinTech,UK,partner,264,11,11791,261,74,0.545,True,2,False,True,False,False,Basic,0.182,0.364,13,3,6,0.5,3,0.5,27,3107.0,1,0,1,0,0,64.0,5.0,0
A-526d93,2024-12-01,HealthTech,FR,organic,231,9,39201,395,49,0.444,True,2,False,False,False,True,Enterprise,0.556,0.222,13,3,5,0.6,3,0.6,40,1934.0,1,1,0,0,0,54.0,3.0,0
A-52dd88,2024-12-01,Cybersecurity,US,ads,649,10,15122,241,28,0.4,True,1,False,True,False,False,Basic,0.2,0.3,9,2,3,0.667,3,1.0,42,5200.0,1,0,0,0,0,0.0,4.0,0
A-533452,2024-12-01,DevTools,AU,organic,19,7,17273,241,101,0.714,False,1,True,False,False,False,Pro,0.429,0.571,0,4,1,4.0,3,3.0,21,2481.0,1,0,0,0,0,0.0,3.0,1
A-53f4e3,2024-12-01,Cybersecurity,UK,event,170,7,10817,203,93,0.429,True,0,False,False,False,False,Basic,0.143,0.286,0,1,5,0.2,1,0.2,7,931.0,0,0,1,0,1,39.0,5.0,1
A-544d0a,2024-12-01,DevTools,US,organic,213,8,18056,167,64,0.625,True,1,False,False,True,False,Pro,0.25,0.5,1,5,2,2.5,5,2.5,53,2743.4,1,0,0,0,0,0.0,3.0,0
A-54d94a,2024-12-01,Cybersecurity,IN,event,580,9,10721,321,55,0.667,True,1,False,False,False,False,Pro,0.111,0.667,2,2,4,0.5,2,0.5,21,748.5,0,0,0,0,0,0.0,3.0,0
A-54ecc2,2024-12-01,Cybersecurity,US,partner,539,11,16168,146,34,0.545,True,1,False,False,True,False,Enterprise,0.455,0.273,0,3,1,3.0,3,3.0,39,3242.333,1,0,1,0,0,57.0,5.0,0
A-558c72,2024-12-01,FinTech,US,organic,549,7,9171,159,77,0.714,True,0,False,False,False,False,Pro,0.286,0.429,22,1,3,0.333,1,0.333,11,3146.0,0,0,0,0,0,0.0,4.0,0
A-55f257,2024-12-01,FinTech,US,organic,346,10,12137,188,38,0.4,True,3,False,False,False,False,Pro,0.3,0.5,4,2,2,1.0,3,1.5,32,5041.333,0,0,0,0,0,0.0,5.0,0
A-560d27,2024-12-01,DevTools,US,organic,210,11,41641,381,71,0.545,True,2,False,True,False,False,Enterprise,0.636,0.091,34,0,8,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-56962b,2024-12-01,EdTech,UK,partner,236,6,22168,978,163,0.667,True,2,False,False,False,True,Pro,0.0,0.667,11,2,3,0.667,3,1.0,35,1248.667,1,0,0,0,0,0.0,3.0,0
A-5790f4,2024-12-01,FinTech,UK,event,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,18,1,3,0.333,1,0.333,7,2709.0,1,0,1,0,1,30.0,4.0,1
A-58b9ff,2024-12-01,DevTools,IN,partner,184,13,22642,266,76,0.615,True,2,False,False,True,True,Pro,0.308,0.538,8,2,8,0.25,2,0.25,22,3325.0,1,0,0,0,0,0.0,4.0,0
A-592832,2024-12-01,Cybersecurity,US,organic,67,12,22572,354,60,0.667,True,3,True,False,False,True,Basic,0.25,0.333,2,2,11,0.182,2,0.182,20,3335.0,0,0,1,0,0,41.0,5.0,0
A-59f724,2024-12-01,HealthTech,US,other,394,11,9431,232,77,0.545,True,3,False,False,False,False,Pro,0.182,0.455,13,5,4,1.25,4,1.0,63,2813.0,1,0,1,0,0,26.0,5.0,0
A-5a184f,2024-12-01,DevTools,DE,other,531,10,20683,266,74,0.4,False,1,False,False,False,False,Basic,0.3,0.2,3,4,5,0.8,4,0.8,37,3257.0,1,0,0,0,0,0.0,4.0,0
A-5a215a,2024-12-01,EdTech,FR,other,331,17,125889,1479,87,0.529,True,4,False,False,False,False,Enterprise,0.412,0.412,8,5,5,1.0,4,0.8,53,4365.2,1,0,1,0,0,24.0,5.0,0
A-5a3eb9,2024-12-01,DevTools,CA,other,469,12,19411,379,69,0.167,True,0,False,False,False,False,Basic,0.167,0.417,1,2,3,0.667,3,1.0,28,664.0,1,0,0,0,0,0.0,4.0,0
A-5a92e7,2024-12-01,HealthTech,US,ads,173,14,10900,250,43,0.5,True,3,False,False,False,False,Pro,0.143,0.643,6,4,6,0.667,4,0.667,38,3533.75,1,0,1,0,0,22.0,3.0,0
A-5b051a,2024-12-01,Cybersecurity,US,event,118,3,1254,66,22,0.667,False,0,False,False,False,False,Basic,0.0,0.0,29,1,0,0.0,1,0.0,13,1443.0,1,0,0,0,0,0.0,3.0,0
A-5b1bcd,2024-12-01,DevTools,US,organic,442,14,129721,1022,73,0.357,True,1,False,False,False,True,Enterprise,0.571,0.286,4,3,7,0.429,4,0.5,52,6397.75,1,0,1,0,1,43.0,4.0,0
A-5b4ebb,2024-12-01,Cybersecurity,UK,other,144,11,26333,317,63,0.545,True,0,False,False,False,True,Basic,0.273,0.182,5,2,5,0.4,2,0.4,19,4175.0,0,1,0,0,0,17.0,5.0,0
A-5c046d,2024-12-01,EdTech,FR,partner,148,4,43338,372,93,0.5,False,0,False,False,False,False,Enterprise,0.5,0.25,14,1,3,0.333,1,0.333,9,4185.0,1,0,0,0,0,0.0,3.0,0
A-5c9849,2024-12-01,EdTech,IN,partner,28,5,32043,256,91,0.8,False,1,False,False,False,False,Enterprise,0.6,0.0,19,1,0,0.0,1,0.0,6,2010.0,0,0,0,0,0,0.0,4.0,0
A-5ed98d,2024-12-01,DevTools,US,partner,162,6,14452,148,28,0.5,True,0,False,False,False,False,Pro,0.333,0.667,6,4,2,2.0,4,1.333,31,1578.5,1,0,1,0,0,72.0,5.0,0
A-5f2961,2024-12-01,HealthTech,US,partner,9,1,1393,7,7,0.0,False,0,False,False,False,False,Enterprise,1.0,0.0,27,1,2,0.5,1,0.5,9,5121.0,0,0,0,0,0,0.0,4.0,0
A-5f7781,2024-12-01,DevTools,US,other,103,4,9174,151,85,0.5,True,1,False,False,False,True,Enterprise,0.5,0.25,17,1,1,1.0,1,1.0,7,3913.0,0,0,0,0,0,0.0,4.0,1
A-5fe118,2024-12-01,Cybersecurity,US,other,24,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,30,1,4,0.25,1,0.25,14,4578.0,0,0,0,0,0,0.0,4.0,1
A-600734,2024-12-01,DevTools,US,organic,383,13,18132,407,42,0.538,True,1,False,False,False,False,Pro,0.154,0.462,15,3,4,0.75,3,0.75,25,2006.0,0,0,1,0,0,65.0,4.0,0
A-625d0b,2024-12-01,EdTech,AU,ads,90,9,9269,165,42,0.556,True,2,False,False,False,False,Pro,0.222,0.556,8,3,3,1.0,3,1.0,36,3382.333,0,1,0,0,0,53.0,3.0,0
A-659280,2024-12-01,FinTech,IN,event,380,11,21450,272,62,0.545,True,1,False,True,False,False,Enterprise,0.455,0.182,7,2,4,0.5,2,0.667,26,6684.5,0,0,0,0,0,0.0,5.0,0
A-65a46c,2024-12-01,HealthTech,US,event,393,7,20960,213,78,0.857,True,1,False,False,False,False,Enterprise,0.429,0.286,18,2,3,0.667,2,0.667,26,4057.0,0,0,1,0,1,44.0,4.0,0
A-65aeb5,2024-12-01,DevTools,US,partner,311,12,34392,237,63,0.5,True,1,False,False,False,False,Enterprise,0.583,0.167,7,2,5,0.4,2,0.4,23,1935.5,1,0,0,0,0,0.0,5.0,1
A-65c341,2024-12-01,FinTech,US,ads,341,8,30546,215,84,0.375,False,1,False,False,False,False,Enterprise,0.5,0.375,76,0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,1
A-66224b,2024-12-01,HealthTech,US,other,44,6,42872,571,111,0.333,True,2,False,False,False,False,Basic,0.333,0.333,5,4,4,1.0,4,1.0,43,3029.0,1,1,1,0,0,43.0,3.0,0
A-671f31,2024-12-01,DevTools,US,ads,7,2,4012,118,59,0.5,False,0,False,False,False,False,Basic,0.0,0.5,13,2,2,1.0,2,1.0,18,2232.0,1,0,0,0,0,0.0,5.0,0
A-67be94,2024-12-01,EdTech,US,organic,607,6,20656,244,62,0.667,True,0,False,False,False,False,Basic,0.333,0.0,25,2,4,0.5,2,0.5,23,4513.5,1,2,0,0,0,39.0,3.0,0
A-684255,2024-12-01,FinTech,US,ads,231,13,11844,200,32,0.308,True,1,False,False,False,False,Pro,0.308,0.462,16,2,7,0.286,2,0.25,15,1739.5,1,0,0,0,0,0.0,5.0,0
A-6843f2,2024-12-01,HealthTech,CA,ads,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,5,2,5,0.4,2,0.4,23,2625.5,1,0,0,0,0,0.0,3.0,0
A-68f37c,2024-12-01,HealthTech,US,ads,505,12,32270,383,121,0.667,True,2,False,False,False,True,Basic,0.333,0.25,2,3,4,0.75,3,1.0,36,2860.667,1,0,2,0,0,30.0,4.0,1
A-692f18,2024-12-01,EdTech,US,other,248,15,22988,232,50,0.467,True,3,False,False,False,False,Pro,0.333,0.467,28,1,8,0.125,1,0.125,8,1560.0,0,1,0,0,0,20.0,5.0,1
A-6965e1,2024-12-01,DevTools,US,organic,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11,1,6,0.167,1,0.167,9,4410.0,0,0,0,0,0,0.0,3.0,1
A-69b156,2024-12-01,EdTech,US,other,376,8,14141,96,28,0.5,True,1,True,False,True,False,Enterprise,0.625,0.25,92,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,4.0,0
A-69fad4,2024-12-01,FinTech,UK,ads,605,7,8721,112,35,0.571,True,1,False,False,False,False,Basic,0.429,0.143,2,4,1,4.0,4,4.0,44,3516.5,1,0,1,0,1,1.0,4.0,0
A-6a4e2d,2024-12-01,EdTech,UK,partner,604,11,10394,262,56,0.364,True,1,False,False,False,True,Basic,0.182,0.273,17,2,4,0.5,2,0.4,18,1493.0,0,0,1,1,0,15.0,5.0,0
A-6a7c9d,2024-12-01,Cybersecurity,US,organic,38,2,10348,52,26,1.0,False,0,False,False,False,False,Enterprise,1.0,0.0,22,1,2,0.5,1,0.5,19,7106.0,0,0,0,0,0,0.0,3.0,0
A-6c093d,2024-12-01,DevTools,US,partner,597,11,16242,230,62,0.455,True,1,False,False,False,False,Basic,0.182,0.273,25,1,5,0.2,1,0.167,10,1300.0,0,0,0,0,0,0.0,5.0,0
A-6da850,2024-12-01,FinTech,IN,organic,421,14,18445,251,37,0.571,True,3,False,False,False,False,Basic,0.286,0.357,22,1,4,0.25,1,0.25,16,2816.0,1,1,0,0,0,36.0,4.0,0
A-6dee43,2024-12-01,FinTech,UK,other,477,11,22770,281,80,0.273,True,2,False,False,False,False,Basic,0.273,0.364,13,1,3,0.333,1,0.333,6,2298.0,0,1,0,0,0,15.0,5.0,0
A-6e08f3,2024-12-01,Cybersecurity,US,event,643,8,12371,131,24,0.75,True,2,False,False,False,False,Enterprise,0.5,0.375,1,5,4,1.25,3,0.6,64,4228.4,1,0,0,0,0,0.0,4.0,0
A-6e7827,2024-12-01,DevTools,US,other,616,8,7511,119,50,0.625,True,0,False,False,False,False,Pro,0.25,0.625,14,2,3,0.667,2,0.667,21,3416.0,1,1,1,0,0,51.0,4.0,0
A-6f50ae,2024-12-01,FinTech,US,partner,437,13,22827,281,50,0.385,True,2,False,False,False,False,Pro,0.308,0.385,0,5,8,0.625,4,0.444,49,2305.6,1,2,1,0,1,25.333,4.0,0
A-6f8ad2,2024-12-01,EdTech,IN,organic,145,14,22797,312,70,0.5,True,2,False,False,True,True,Enterprise,0.357,0.357,14,2,10,0.2,2,0.167,12,1905.0,1,2,0,0,0,42.5,4.0,0
A-700ade,2024-12-01,Cybersecurity,UK,organic,31,6,15876,114,48,0.5,True,0,False,False,False,False,Enterprise,0.5,0.333,50,0,3,0.0,0,0.0,0,0.0,0,1,0,0,1,26.0,5.0,0
A-702032,2024-12-01,HealthTech,US,ads,425,4,6636,112,28,0.5,True,1,False,False,False,True,Basic,0.25,0.0,36,0,4,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,3.0,0
A-712426,2024-12-01,HealthTech,US,other,21,5,3530,59,18,0.6,False,1,False,True,False,False,Basic,0.2,0.4,15,2,4,0.5,2,0.4,16,3114.5,0,0,0,0,0,0.0,5.0,1
A-712533,2024-12-01,EdTech,US,organic,489,11,18500,323,70,0.545,False,2,False,False,False,True,Basic,0.364,0.273,13,4,3,1.333,4,1.0,42,4910.0,1,1,1,0,0,35.5,3.0,0
A-712f1c,2024-12-01,DevTools,US,ads,351,11,42166,362,75,0.545,True,1,False,False,False,False,Enterprise,0.455,0.364,0,3,3,1.0,3,1.0,32,2433.0,0,0,0,0,0,0.0,4.0,0
A-71615e,2024-12-01,EdTech,US,organic,197,12,39978,400,73,0.5,True,2,False,False,False,True,Enterprise,0.5,0.167,4,3,6,0.5,3,0.5,30,1960.667,1,0,0,0,0,0.0,4.0,0
A-716841,2024-12-01,FinTech,US,other,209,7,17279,431,161,0.286,False,2,False,False,False,False,Pro,0.286,0.429,23,1,0,0.0,1,0.0,12,6468.0,0,0,0,0,0,0.0,4.0,0
A-726cfa,2024-12-01,DevTools,US,partner,519,18,27220,362,42,0.5,True,2,False,False,False,False,Pro,0.333,0.389,1,4,7,0.571,3,0.429,32,3366.0,1,0,0,0,0,0.0,4.0,0
A-72799b,2024-12-01,DevTools,FR,event,384,10,17315,265,61,0.6,True,2,False,False,False,False,Enterprise,0.4,0.3,8,3,1,3.0,3,3.0,33,4649.0,1,0,1,0,0,55.0,5.0,0
A-751bd4,2024-12-01,Cybersecurity,UK,partner,142,2,190,45,35,0.5,False,1,False,False,False,False,Basic,0.0,0.5,15,2,0,0.0,2,0.0,20,1565.0,0,1,1,0,1,34.5,5.0,0
A-751c58,2024-12-01,FinTech,UK,organic,136,8,13074,201,45,0.25,True,1,False,False,False,True,Pro,0.375,0.5,7,3,5,0.6,3,0.6,34,4728.667,1,1,0,0,0,41.0,5.0,1
A-756192,2024-12-01,FinTech,IN,other,539,9,19538,250,68,0.778,True,2,False,False,False,False,Enterprise,0.444,0.222,26,1,4,0.25,1,0.2,8,2664.0,0,0,0,0,0,0.0,3.0,0
A-7641d3,2024-12-01,EdTech,US,partner,654,11,12060,237,76,0.818,True,2,False,False,False,False,Pro,0.273,0.545,2,3,4,0.75,3,0.75,32,1979.667,0,0,0,0,0,0.0,5.0,0
A-76fa4d,2024-12-01,HealthTech,US,event,7,3,30843,207,69,0.667,False,0,False,False,False,False,Enterprise,0.667,0.333,9,3,1,3.0,3,3.0,37,5198.333,1,0,0,0,0,0.0,5.0,1
A-779e4e,2024-12-01,HealthTech,US,organic,699,10,28081,289,98,0.4,True,0,False,False,False,False,Enterprise,0.4,0.3,39,0,5,0.0,0,0.0,0,0.0,0,1,0,0,1,40.0,5.0,0
A-781cc0,2024-12-01,EdTech,US,organic,88,15,18087,253,34,0.6,True,3,False,False,False,True,Enterprise,0.4,0.267,11,5,9,0.556,5,0.5,48,2158.0,1,0,0,0,0,0.0,5.0,1
A-78f02b,2024-12-01,HealthTech,US,event,14,2,5771,29,18,0.0,False,0,False,False,False,False,Enterprise,1.0,0.0,2,1,1,1.0,1,1.0,6,1134.0,1,0,1,0,0,48.0,4.0,1
A-7920cc,2024-12-01,Cybersecurity,FR,ads,374,15,38358,611,54,0.533,False,2,False,False,False,False,Basic,0.2,0.333,1,4,5,0.8,4,1.0,40,2141.25,1,0,2,0,0,19.5,5.0,0
A-794a0b,2024-12-01,HealthTech,DE,organic,548,7,10575,181,35,0.571,True,2,False,False,False,False,Pro,0.143,0.714,5,5,4,1.25,5,1.25,61,3908.0,1,0,0,0,0,0.0,0.0,0
A-7988d1,2024-12-01,Cybersecurity,US,other,347,8,10692,323,92,0.5,True,2,False,False,False,False,Basic,0.25,0.125,11,4,5,0.8,4,0.8,38,2652.5,1,1,1,0,1,27.0,3.0,1
A-798a3f,2024-12-01,DevTools,FR,other,409,9,14152,172,42,0.444,True,2,False,False,False,False,Enterprise,0.667,0.0,0,2,4,0.5,2,0.4,23,4012.0,1,0,1,0,1,7.0,4.0,0
A-7a0d69,2024-12-01,DevTools,DE,ads,169,10,7178,158,40,0.5,True,3,False,True,False,True,Basic,0.1,0.4,17,1,8,0.125,1,0.1,11,3223.0,0,0,0,0,0,0.0,5.0,1
A-7c4956,2024-12-01,DevTools,US,ads,575,7,2896,94,51,0.571,True,2,False,False,False,False,Basic,0.286,0.143,17,1,4,0.25,1,0.25,13,6188.0,0,0,1,0,0,19.0,4.0,0
A-7c5768,2024-12-01,HealthTech,UK,event,274,8,3389,162,62,0.5,True,2,False,False,False,False,Basic,0.25,0.125,25,1,3,0.333,1,0.333,11,3212.0,0,1,2,0,1,24.667,4.0,0
A-7c83a1,2024-12-01,Cybersecurity,US,partner,209,11,15555,194,48,0.636,True,2,True,False,False,False,Enterprise,0.364,0.364,36,0,5,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,5.0,0
A-7cfe77,2024-12-01,DevTools,US,ads,144,4,11454,276,69,0.5,False,0,False,False,False,False,Pro,0.0,0.75,47,0,3,0.0,0,0.0,0,0.0,0,0,1,0,0,47.0,3.0,1
A-7d514c,2024-12-01,HealthTech,DE,organic,302,8,20891,183,43,0.875,True,2,False,True,False,False,Enterprise,0.5,0.25,21,2,4,0.5,2,0.667,15,2240.5,1,0,0,0,0,0.0,5.0,0
A-7da956,2024-12-01,Cybersecurity,US,event,182,12,10963,179,26,0.5,True,3,True,False,True,False,Basic,0.333,0.25,4,2,5,0.4,2,0.4,23,4071.5,0,0,0,0,0,0.0,5.0,0
A-7dacce,2024-12-01,Cybersecurity,CA,event,82,9,23057,204,67,0.222,True,2,False,False,False,False,Enterprise,0.444,0.444,15,2,6,0.333,2,0.333,25,3807.0,0,0,0,0,0,0.0,4.0,1
A-7df7a7,2024-12-01,DevTools,US,organic,673,13,21195,249,85,0.615,True,2,False,False,False,False,Enterprise,0.462,0.308,10,4,8,0.5,3,0.333,41,2414.0,0,0,0,0,0,0.0,3.0,0
A-7e0a10,2024-12-01,FinTech,US,ads,379,9,27186,414,46,0.667,True,0,False,False,False,False,Basic,0.222,0.222,28,1,6,0.167,1,0.2,13,416.0,0,0,0,0,0,0.0,3.0,0
A-7f29a7,2024-12-01,Cybersecurity,UK,event,74,7,7134,287,41,0.571,True,1,False,False,False,False,Basic,0.0,0.286,6,1,6,0.167,1,0.2,9,648.0,0,0,0,0,0,0.0,4.0,0
A-7f4db3,2024-12-01,FinTech,US,other,637,14,21500,275,79,0.429,True,4,False,False,True,False,Enterprise,0.429,0.429,1,6,6,1.0,6,0.667,58,2171.5,0,0,0,0,0,0.0,3.0,0
A-7f6b86,2024-12-01,HealthTech,US,partner,465,8,18547,388,59,0.25,True,3,False,False,False,False,Pro,0.25,0.5,46,0,2,0.0,0,0.0,0,0.0,0,0,2,0,0,61.0,3.0,0
A-7f8241,2024-12-01,EdTech,US,organic,628,14,32750,504,60,0.5,True,1,False,False,False,False,Basic,0.286,0.357,1,3,10,0.3,3,0.3,25,2761.333,0,0,0,0,0,0.0,3.0,0
A-80eeb6,2024-12-01,Cybersecurity,UK,organic,572,15,64111,545,89,0.533,True,1,False,True,True,True,Enterprise,0.4,0.267,11,2,10,0.2,3,0.333,23,4023.667,0,0,0,0,0,0.0,3.0,0
A-812c5b,2024-12-01,DevTools,CA,organic,280,10,16244,641,130,0.9,True,3,False,False,False,False,Basic,0.1,0.4,14,2,7,0.286,2,0.333,23,1983.5,0,0,0,0,0,0.0,4.0,0
